Index,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1847,p,f,p,capped,VBN,Next,JJ,NP-TMP,VBN1VP1VP1VP1S0NP-TMP0,0,ARGM-TMP
1848,p,f,p,capped,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1849,p,f,p,capped,VBN,the,DT,NP-SBJ-46,VBN1VP1VP1VP1S0NP-SBJ-460,0,ARG1
1850,p,f,p,capped,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
1851,p,n,a,kicked,VBN,a,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1852,p,n,a,kicked,VBN,an,DT,NP,VBN1VP0NP0,1,ARG1
1853,p,n,a,kicked,VBN,at,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1854,p,n,a,kicked,VBN,here,RB,ADVP-LOC,VBN1VP0ADVP-LOC0,1,ARGM-LOC
1855,p,n,a,kicked,VBN,the,NNP,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARGM-TMP
1856,v,n,a,quips,VBZ,Anything,NN,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
1857,v,n,a,quips,VBZ,George,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
1858,p,-,a,managing,VBG,partner,NN,NN,VBG1NP0NN0,1,ARG0
1859,p,-,a,managing,VBG,at,IN,PP-LOC,VBG1NP1NP0PP-LOC0,1,ARGM-LOC
1860,v,n,a,mirrors,VBZ,The,DT,NP-SBJ,VBZ1VP1S-20NP-SBJ0,0,ARG2
1861,v,n,a,mirrors,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1862,v,n,a,says,VBZ,The,DT,NP-SBJ,VBZ1VP1S1PRN1NP1VP1S-20NP-SBJ0,0,ARG1
1863,v,n,a,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1864,p,-,p,focused,VBN,narrowly,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
1865,p,-,p,focused,VBN,funds,NNS,NNS,VBN1ADJP1NP-SBJ0NNS0,1,ARG1
1866,v,p,a,grew,VBD,narrowly,RB,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1867,v,p,a,grew,VBD,wildly,RB,ADJP-PRD,VBD1VP0ADJP-PRD0,1,ARG2
1868,v,p,a,fell,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1869,v,p,a,fell,VBD,into,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG4-into
1870,v,p,a,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1871,p,-,a,issuing,VBG,the,DT,NP-PRD,VBG1VP1S-ADV1VP0NP-PRD0,0,ARG0
1872,p,-,a,issuing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1873,p,-,p,fixed,VBN,number,NN,NN,VBN1NP0NN0,1,ARG1
1874,v,n,a,trade,VBP,shares,NNS,NP,VBP1VP1S1SBAR1NP0PP0NP0,0,ARG1
1875,v,n,a,trade,VBP,publicly,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,1,ARGM-MNR
1876,v,n,a,brings,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1877,v,n,a,brings,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG3-to
1878,v,n,a,brings,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1879,p,f,p,listed,VBN,soon,RB,ADVP-TMP,VBN1VP-11VP0VP0ADVP-TMP0,0,ARGM-TMP
1880,p,f,p,listed,VBN,will,MD,MD,VBN1VP-11VP0VP0MD0,0,ARGM-MOD
1881,p,f,p,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1882,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1,ARG2-in
1883,p,f,p,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1884,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1,ARGM-LOC
1885,v,n,a,account,VBP,These,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1886,v,n,a,account,VBP,now,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1887,v,n,a,account,VBP,for,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-for
1888,p,n,a,looking,VBG,People,NNS,NP-SBJ-1,VBG1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
1889,p,n,a,looking,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
1890,p,n,a,looking,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1,ARGM-TMP
1891,p,n,a,looking,VBG,before,RB,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
1892,i,-,a,stake,VB,People,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
1893,i,-,a,stake,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1894,v,n,a,runs,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
1895,v,n,a,says,VBZ,People,NNS,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
1896,v,n,a,says,VBZ,Michael,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
1897,p,n,a,turned,VBN,individual,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1898,p,n,a,turned,VBN,from,IN,PP,VBN1VP0ADVP-DIR0PP0,1,ARG2-from
1899,p,n,a,turned,VBN,over,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1900,p,n,a,scrambled,VBN,As,IN,SBAR-TMP,VBN1VP1VP1S0SBAR-TMP0,0,ARGM-TMP
1901,p,n,a,scrambled,VBN,securities,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
1902,p,n,a,scrambled,VBN,*-1,-NONE-,S,VBN1VP0S0,1,ARG1
1903,i,-,a,find,VB,securities,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
1904,i,-,a,find,VB,new,JJ,NP,VB1VP0NP0,1,ARG1
1905,v,n,a,find,VBP,brokers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1906,v,n,a,find,VBP,new,JJ,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1907,v,n,a,find,VBP,easy,JJ,ADJP-PRD,VBP1VP0S0ADJP-PRD0,1,ARG3
1908,i,-,a,sell,VB,brokers,NNS,NP-SBJ,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S0NP-SBJ0,0,ARG0
1909,i,-,a,sell,VB,new,JJ,NP,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S1SBAR1NP0NP0,0,ARG1
1910,p,n,a,stretching,VBG,And,CC,CC,VBG1VP1VP1S0CC0,0,ARGM-DIS
1911,p,n,a,stretching,VBG,the,DT,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0,ARG0
1912,p,n,a,stretching,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1913,p,n,a,stretching,VBG,far,RB,ADVP-DIR,VBG1VP0ADVP-DIR0,1,ARG2-EXT
1914,p,n,a,stretching,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
1915,i,-,a,do,VB,the,DT,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1916,i,-,a,do,VB,it,PRP,NP,VB1VP0NP0,1,ARG1
1917,v,n,a,urge,VBP,Financial,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1918,v,n,a,urge,VBP,often,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1919,v,n,a,urge,VBP,investors,NNS,NP-1,VBP1VP0NP-10,1,ARG1
1920,v,n,a,urge,VBP,*-1,-NONE-,S,VBP1VP0S0,1,ARG2
1921,i,-,a,hold,VB,investors,NNS,NP-1,VB1VP1VP1VP1S1VP0NP-10,0,ARG0
1922,i,-,a,hold,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1923,p,-,a,emerging,VBG,markets,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
1924,p,n,a,outpaced,VBN,And,CC,CC,VBN1VP1VP1S0CC0,0,ARGM-DIS
1925,p,n,a,outpaced,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1926,p,n,a,outpaced,VBN,more,RBR,NP,VBN1VP0NP0,1,ARG1
1927,v,n,a,offer,VBP,Country,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1928,v,n,a,offer,VBP,an,DT,NP,VBP1VP0NP0,1,ARG1
1929,i,-,a,get,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
1930,i,-,a,get,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1931,i,-,a,get,VB,without,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
1932,g,-,-,seeking,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
1933,g,-,-,seeking,VBG,individual,JJ,NP,VBG1VP0NP0,1,ARG1
1934,v,n,a,take,VB,But,CC,CC,VB1VP1VP1S0CC0,0,ARGM-DIS
1935,v,n,a,take,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
1936,v,n,a,take,VB,much,JJ,NP,VB1VP0NP0,1,ARG1
1937,v,n,a,take,VB,*,-NONE-,S-PRP-CLR,VB1VP0S-PRP-CLR0,1,ARG0
1938,i,-,a,get,VB,*,-NONE-,NP-SBJ-1,VB1VP1VP1S-PRP-CLR0NP-SBJ-10,0,ARG1
1939,i,-,a,get,VB,burned,VBN,VBN,VB1VP0VP0VBN0,1,ARG2
1940,p,-,p,burned,VBN,*,-NONE-,-NONE-,VBN1VP1VP1VP1S-PRP-CLR0NP-SBJ-10-NONE-0,0,ARG1
1941,-,-,a,whipsaw,VB,Political,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1942,-,-,a,whipsaw,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1943,-,-,a,whipsaw,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1944,v,n,a,tend,VBP,The,DT,NP-SBJ-1,VBP1VP1FRAG0NP-SBJ-10,0,ARG1
1945,v,n,a,tend,VBP,*-1,-NONE-,S,VBP1VP0S0,1,ARG2
1946,i,-,a,swing,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1FRAG0NP-SBJ-10,0,ARG1
1947,i,-,a,swing,VB,more,RBR,ADVP,VB1VP0ADVP0,1,ARGM-MNR
1948,v,p,a,dropped,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1949,v,p,a,dropped,VBD,nearly,RB,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
1950,v,p,a,dropped,VBD,Oct.,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1951,v,p,a,dropped,VBD,When,WRB,WHADVP-1,VBD1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
1952,v,p,a,plunged,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0,ARGM-TMP
1953,v,p,a,plunged,VBD,",",",",PRN,VBD1VP1S1S0PRN0,0,ARGM-DIS
1954,v,p,a,plunged,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1955,v,p,a,plunged,VBD,about,RB,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
1956,v,p,a,fell,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0,ARGM-TMP
1957,v,p,a,fell,VBD,",",",",PRN,VBD1VP1S1S0PRN0,0,ARGM-DIS
1958,v,p,a,fell,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1959,v,p,a,fell,VBD,16,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
1960,p,p,p,clobbered,VBN,most,JJS,NP-SBJ-47,VBN1VP1VP1S0NP-SBJ-470,0,ARG1
1961,p,p,p,clobbered,VBN,more,RBR,ADVP,VBN1VP0ADVP0,1,ARGM-MNR
1962,p,p,p,clobbered,VBN,after,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1963,p,n,a,trading,VBG,many,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
1964,p,n,a,trading,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG3-at
1965,p,n,a,trading,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG4-to
1966,g,-,-,trading,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG3-at
1967,g,-,-,trading,VBG,in,IN,UCP-TMP,VBG1VP0UCP-TMP0,1,ARGM-TMP
1968,g,-,-,trading,VBG,*-1,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG1
1969,v,n,a,trade,VBP,After,IN,PP-TMP,VBP1VP1S0PP-TMP0,0,ARGM-TMP
1970,v,n,a,trade,VBP,country,NN,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG1
1971,v,n,a,trade,VBP,currently,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1972,v,n,a,trade,VBP,at,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG3-at
1973,p,n,a,climbed,VBN,Share,NN,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1974,p,n,a,climbed,VBN,this,DT,NP-TMP,VBN1VP1VP1S0NP-TMP0,0,ARGM-TMP
1975,p,n,a,climbed,VBN,much,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
1976,v,n,a,hold,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1977,v,n,a,hold,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1978,g,-,-,paying,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
1979,g,-,-,paying,VBG,a,DT,NP,VBG1VP0NP0,1,ARG3
1980,g,-,-,paying,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-for
1981,v,n,a,invest,VBP,funds,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
1982,v,n,a,invest,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-in
1983,p,n,p,closed,VBN,markets,NNS,NP,VBN1ADJP-PRD1VP1S1SBAR1NP0NP0,0,ARG1
1984,p,n,p,closed,VBN,partially,RB,RB,VBN1ADJP-PRD0RB0,0,ARGM-MNR
1985,p,n,p,closed,VBN,to,TO,PP,VBN1ADJP-PRD0PP0,1,ARG2-to
1986,v,n,a,say,VBP,some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1987,v,n,a,say,VBP,It,PRP,S-TPC-1,VBP1VP1S0S-TPC-10,0,ARG1
1988,p,n,a,skyrocketed,VBN,some,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1989,p,n,a,skyrocketed,VBN,recently,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1990,p,n,a,surged,VBN,Spain,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1991,p,n,a,surged,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1,ARG4-to
1992,p,n,p,targeted,VBN,It,PRP,NP-SBJ-48,VBN1VP1VP1VP1S0NP-SBJ-480,0,ARG1
1993,p,n,p,targeted,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1994,p,n,p,targeted,VBN,a,DT,NP,VBN1VP0PP-CLR0NP0,1,ARGM-PRD
1995,p,-,p,tied,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1996,p,-,p,tied,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-to
1997,p,n,a,jumped,VBN,several,JJ,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
1998,p,n,a,jumped,VBN,*-1,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG1
1999,i,-,a,trade,VB,several,JJ,NP-SBJ-1,VB1VP1VP1S-CLR1VP1VP1S0NP-SBJ-10,0,ARG1
2000,i,-,a,trade,VB,at,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG3-at
2001,p,n,p,alarmed,VBN,I,PRP,NP-SBJ-2,VBN1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0,ARG1
2002,p,n,p,alarmed,VBN,very,RB,RB,VBN1ADJP-PRD0RB0,0,ARGM-MNR
2003,p,n,p,alarmed,VBN,*-2,-NONE-,S,VBN1ADJP-PRD0S0,1,ARG0
2004,i,-,a,see,VB,I,PRP,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0,ARG0
2005,i,-,a,see,VB,these,DT,NP,VB1VP0NP0,1,ARG1
2006,v,n,a,says,VBZ,I,PRP,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
2007,v,n,a,says,VBZ,Smith,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
2008,p,-,p,fattened,VBN,newly,RB,RB,VBN1ADJP0RB0,0,ARGM-TMP
2009,p,-,p,fattened,VBN,premiums,NNS,NNS,VBN1ADJP1NP-SBJ0NNS0,1,ARG1
2010,v,n,a,reflect,VBP,The,DT,NP-SBJ,VBP1VP1S-TPC-10NP-SBJ0,0,ARG2
2011,v,n,a,reflect,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
2012,v,n,a,suggests,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2013,v,n,a,suggests,VBZ,The,DT,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
2014,p,-,a,seeking,VBG,those,DT,NP,VBG1VP1NP-SBJ0NP0,0,ARG0
2015,p,-,a,seeking,VBG,foreign-stock,JJ,NP,VBG1VP0NP0,1,ARG1
2016,g,-,-,paying,VBG,those,DT,NP-SBJ,VBG1VP1S-NOM1PP1ADJP-PRD1VP1VP1S0NP-SBJ0,0,ARG0
2017,g,-,-,paying,VBG,higher,JJR,NP,VBG1VP0NP0,1,ARG3
2018,g,-,-,paying,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-for
2019,p,-,p,cast,VBN,an,DT,NP-SBJ-2,VBN1VP1S-PRD0NP-SBJ-20,0,ARG1
2020,p,-,p,cast,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-on
2021,p,-,p,listed,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
2022,p,-,p,listed,VBN,here,RB,ADVP-LOC,VBN1VP0ADVP-LOC0,1,ARG2
2023,v,n,a,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2024,v,n,a,says,VBZ,There,EX,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
2025,v,n,a,argue,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2026,v,n,a,argue,VBP,that,IN,SBAR,VBP1VP0SBAR0,1,ARG1
2027,-,-,a,buy,VB,U.S.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2028,-,-,a,buy,VB,often,RB,ADVP-TMP,VB1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
2029,-,-,a,buy,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2030,-,-,a,buy,VB,American,JJ,NP,VB1VP0NP0,1,ARG1
2031,-,-,a,buy,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
2032,v,n,a,represent,VBP,these,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2033,v,n,a,represent,VBP,shares,NNS,NP,VBP1VP0NP0,1,ARG1
2034,p,-,p,traded,VBN,shares,NNS,NP,VBN1VP1NP0NP0,0,ARG1
2035,p,-,p,traded,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2036,-,-,a,buy,VB,That,DT,NP-MNR,VB1VP1VP1S0NP-MNR0,0,ARGM-MNR
2037,-,-,a,buy,VB,investors,NNS,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
2038,-,-,a,buy,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2039,-,-,a,buy,VB,essentially,RB,ADVP,VB1VP1VP0ADVP0,0,ARGM-ADV
2040,-,-,a,buy,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2041,-,-,a,buy,VB,without,IN,PP,VB1VP0PP0,1,ARGM-ADV
2042,g,-,-,paying,VBG,investors,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP1VP1VP1S0NP-SBJ-10,0,ARG0
2043,g,-,-,paying,VBG,the,DT,NP,VBG1VP0NP0,1,ARG3
2044,v,n,a,insist,VBP,people,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2045,v,n,a,insist,VBP,on,RP,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-on
2046,g,-,-,jumping,VBG,people,NNS,NP,VBG1VP1S-NOM1PP-CLR1VP1S1SBAR1NP0NP0,0,ARG0
2047,g,-,-,jumping,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1,ARGM-TMP
2048,g,-,-,jumping,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARG1
2049,i,-,a,buy,VB,people,NNS,NP,VB1VP1VP1S-PRP1VP1S-NOM1PP-CLR1VP1S1SBAR1NP0NP0,0,ARG0
2050,i,-,a,buy,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2051,v,n,a,says,VBZ,For,IN,PP,VBZ1VP1S0PP0,0,ARGM-PNC
2052,v,n,a,says,VBZ,Newgate,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2053,v,n,a,says,VBZ,The,DT,S,VBZ1VP0S0,1,ARG1
2054,v,n,a,have,VBP,I,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2055,v,n,a,have,VBP,The,DT,NP,VBP1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
2056,v,n,a,have,VBP,for,IN,PP,VBP1VP1S1SBAR1NP-SBJ0PP0,1,ARGM-PNC
2057,v,n,a,come,VBP,those,DT,NP,VBP1VP1S1SBAR1NP-SBJ-40NP0,0,ARG1
2058,v,n,a,come,VBP,to,TO,PP-DIR,VBP1VP0PP-DIR0,1,ARG4-to
2059,v,n,a,come,VBP,late,RB,ADVP-TMP,VBP1VP0ADVP-TMP0,1,ARGM-TMP
2060,i,-,a,leave,VB,those,DT,NP-SBJ-4,VB1VP1VP1S1ADJP-PRD1VP1S1VP1S0NP-SBJ-40,0,ARG0
2061,i,-,a,leave,VB,quickly,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1,ARGM-MNR
2062,p,n,a,holding,VBG,The,DT,NP-SBJ,VBG1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
2063,p,n,a,holding,VBG,technical,JJ,NP,VBG1VP0NP0,1,ARG1
2064,p,-,p,owed,VBD,pre-Communist,JJ,NP,VBD1VP1NP0NP0,0,ARG1
2065,p,-,p,owed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
2066,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2067,v,p,a,said,VBD,The,DT,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
2068,p,n,p,repaid,VBN,the,DT,NP-SBJ-49,VBN1VP1VP1S0NP-SBJ-490,0,ARG1
2069,-,-,a,clear,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2070,-,-,a,clear,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2071,-,-,a,clear,VB,the,DT,NP,VB1VP0NP0NP0,1,ARG2
2072,-,-,a,clear,VB,0,-NONE-,SBAR,VB1VP0NP0SBAR0,1,ARG1
2073,p,-,p,sold,VBN,Soviet,JJ,NP-SBJ-50,VBN1VP1VP1VP1S0NP-SBJ-500,0,ARG1
2074,p,-,p,sold,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2075,v,p,a,said,VBD,However,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2076,v,p,a,said,VBD,after,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2077,v,p,a,said,VBD,a,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2078,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2079,i,-,a,say,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-10NP-SBJ0,0,ARG0
2080,i,-,a,say,VB,whether,IN,SBAR,VB1VP0SBAR0,1,ARG1
2081,v,f,a,happen,VB,that,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
2082,v,f,a,happen,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2083,v,p,a,said,VBD,Coincident,JJ,ADJP-TMP,VBD1VP1S0ADJP-TMP0,0,ARGM-TMP
2084,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2085,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2086,p,n,a,permitted,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
2087,p,n,a,permitted,VBN,a,DT,S,VBN1VP0S0,1,ARG1
2088,i,-,a,open,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2089,i,-,a,open,VB,a,DT,NP,VB1VP0NP0,1,ARG1
2090,p,p,p,approved,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
2091,p,p,p,approved,VBN,last,JJ,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
2092,v,p,a,opened,VBD,The,DT,NP-SBJ-1,VBD1VP1VP1S0NP-SBJ-10,0,ARG1
2093,v,p,a,opened,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2094,p,-,p,crippled,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
2095,p,-,p,crippled,VBN,a,DT,NP-SBJ-51,VBN1VP1VP1VP1S0NP-SBJ-510,0,ARG1
2096,p,-,p,crippled,VBN,unless,IN,SBAR-ADV,VBN1VP0SBAR-ADV0,1,ARGM-ADV
2097,v,p,a,found,VBD,Moscow,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2098,v,p,a,found,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2099,i,-,a,settle,VB,Moscow,NNP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1S0NP-SBJ0,0,ARG0
2100,i,-,a,settle,VB,the,DT,NP,VB1VP0NP0,1,ARG1
