Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1696,show.01,v,n,a,show,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
1697,say.01,v,p,a,said,VBD,Fannie,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1698,say.01,v,p,a,said,VBD,The,DT,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
1699,say.01,v,p,a,said,VBD,at,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
1700,say.01,v,p,a,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1701,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1702,place.01,p,p,p,placed,VBN,more,RBR,NP-SBJ-40,VBN1VP1VP1S0NP-SBJ-400,0,ARG1
1703,place.01,p,p,p,placed,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
1704,go.10,v,p,a,went,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1705,go.10,v,p,a,went,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG2-to
1706,snap.08,v,p,a,snapped,VBD,Earlier,JJR,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
1707,snap.08,v,p,a,snapped,VBD,Japanese,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1708,snap.08,v,p,a,snapped,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
1709,put.03,p,p,p,put,VBN,That,DT,NP-SBJ-41,VBN1VP1VP1S0NP-SBJ-410,0,ARG1
1710,put.03,p,p,p,put,VBN,together,RP,PRT,VBN1VP0PRT0,1,ARG2
1711,put.03,p,p,p,put,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1712,assemble.02,p,p,p,assembled,VBN,The,DT,NP-SBJ-42,VBN1VP1VP1S0NP-SBJ-420,0,ARG1
1713,assemble.02,p,p,p,assembled,VBN,jointly,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-ADV
1714,assemble.02,p,p,p,assembled,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1715,offer.01,p,-,a,offering,VBG,one,CD,NP,VBG1VP1NP0NP0,0,ARG0
1716,offer.01,p,-,a,offering,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1717,link.01,p,-,p,linked,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1718,link.01,p,-,p,linked,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-to
1719,offer.01,p,-,p,offered,VBD,rate,NN,NN,VBD1NP0NN0,1,ARG1
1720,offer.01,v,n,a,offer,VBP,The,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1721,offer.01,v,n,a,offer,VBP,two,CD,NP,VBP1VP0NP0,1,ARG1
1722,offer.01,v,n,a,offer,VBP,to,TO,PP-CLR,VBP1VP0PP-CLR0,1,ARG3-to
1723,design.01,p,n,p,designed,VBN,First,JJ,ADVP,VBN1VP1VP1S0ADVP0,0,ARGM-DIS
1724,design.01,p,n,p,designed,VBN,they,PRP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1725,design.01,p,n,p,designed,VBN,to,TO,VP,VBN1VP0S-CLR0VP0,1,ARG3
1726,eliminate.01,i,-,a,eliminate,VB,they,PRP,NP-SBJ-1,VB1VP1VP1S-CLR1VP1VP1S0NP-SBJ-10,0,ARG0
1727,eliminate.01,i,-,a,eliminate,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1728,retire.02,p,-,p,retired,VBN,can,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1729,retire.02,p,-,p,retired,VBN,mortgage-backed,JJ,NP-SBJ-43,VBN1VP1VP1VP1S0NP-SBJ-430,0,ARG1
1730,retire.02,p,-,p,retired,VBN,early,RB,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
1731,retire.02,p,-,p,retired,VBN,if,IN,SBAR-ADV,VBN1VP0SBAR-ADV0,1,ARGM-ADV
1732,decline.01,v,n,a,decline,VBP,interest,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
1733,force.01,v,n,a,forces,VBZ,such,JJ,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1734,force.01,v,n,a,forces,VBZ,investors,NNS,NP-SBJ,VBZ1VP0S0NP-SBJ0,1,ARG1
1735,force.01,v,n,a,forces,VBZ,to,TO,VP,VBZ1VP0S0VP0,1,ARG2
1736,redeploy.01,i,-,a,redeploy,VB,investors,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1737,redeploy.01,i,-,a,redeploy,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1738,redeploy.01,i,-,a,redeploy,VB,at,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-at
1739,channel.01,v,n,a,channel,VBP,Second,JJ,ADVP,VBP1VP1S0ADVP0,0,ARGM-DIS
1740,channel.01,v,n,a,channel,VBP,they,PRP,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG0
1741,channel.01,v,n,a,channel,VBP,monthly,JJ,NP,VBP1VP0NP0,1,ARG1
1742,channel.01,v,n,a,channel,VBP,into,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-into
1743,channel.01,v,n,a,channel,VBP,*-1,-NONE-,S-ADV,VBP1VP0S-ADV0,1,ARGM-ADV
1744,reduce.01,p,-,a,reducing,VBG,they,PRP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
1745,reduce.01,p,-,a,reducing,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1746,address.02,g,-,-,addressing,VBG,those,DT,NP,VBG1VP0NP0,1,ARG1
1747,address.02,g,-,-,addressing,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
1748,say.01,v,p,a,said,VBD,By,IN,PP-MNR,VBD1VP1PRN1S-10PP-MNR0,0,ARG1
1749,say.01,v,p,a,said,VBD,Mr.,NNP,NP-SBJ,VBD1VP1PRN0NP-SBJ0,0,ARG0
1750,become.01,p,n,a,become,VBN,By,IN,PP-MNR,VBN1VP1VP1S-10PP-MNR0,0,ARGM-MNR
1751,become.01,p,n,a,become,VBN,the,DT,NP-SBJ,VBN1VP1VP1S-10NP-SBJ0,0,ARG1
1752,become.01,p,n,a,become,VBN,extremely,RB,ADJP-PRD,VBN1VP0ADJP-PRD0,1,ARG2
1753,boost.01,p,n,a,boosted,VBN,Such,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1754,boost.01,p,n,a,boosted,VBN,Japanese,JJ,NP,VBN1VP0NP0,1,ARG1
1755,boost.01,p,n,a,boosted,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1,ARG4-to
1756,grow.01,p,n,a,growing,VBG,their,PRP$,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
1757,grow.01,p,n,a,growing,VBG,at,IN,PP-MNR,VBG1VP0PP-MNR0,1,ARG2-at
1758,become.01,p,n,a,become,VBN,They,PRP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
1759,become.01,p,n,a,become,VBN,also,RB,ADVP,VBN1VP1VP1S0ADVP0,0,ARGM-DIS
1760,become.01,p,n,a,become,VBN,large,JJ,NP-PRD,VBN1VP0NP-PRD0,1,ARG2
1761,become.01,p,n,a,become,VBN,*-2,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
1762,buy.01,p,-,a,buying,VBG,They,PRP,NP-SBJ-2,VBG1VP1S-ADV1VP1VP1S0NP-SBJ-20,0,ARG0
1763,buy.01,p,-,a,buying,VBG,$,$,NP,VBG1VP0NP0,1,ARG1
1764,buy.01,p,-,a,buying,VBG,during,IN,PP-TMP,VBG1VP0PP-TMP0,1,ARGM-TMP
1765,issue.01,p,-,p,issued,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
1766,name.01,p,p,p,named,VBN,James,NNP,NP-SBJ-44,VBN1VP1VP1S0NP-SBJ-440,0,ARG1
1767,name.01,p,p,p,named,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1,ARG2
1768,name.01,p,p,p,named,VBN,*,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
1769,expand.01,p,-,a,expanding,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0,ARG0
1770,expand.01,p,-,a,expanding,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
1771,expand.01,p,-,a,expanding,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG4-to
1772,say.01,v,p,a,said,VBD,LTV,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1773,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
1774,agree.01,v,p,a,agreed,VBD,a,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
1775,agree.01,v,p,a,agreed,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG1
1776,extend.01,i,-,a,extend,VB,a,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1777,extend.01,i,-,a,extend,VB,until,IN,PP-TMP,VB1VP0PP-TMP0,1,ARG2-until
1778,extend.01,i,-,a,extend,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1779,have.03,v,n,a,has,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1780,have.03,v,n,a,has,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1781,have.03,v,n,a,has,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARGM-TMP
1782,file.01,i,-,a,file,VB,the,DT,NP-SBJ,VB1VP1VP1S1NP1VP1S0NP-SBJ0,0,ARG0
1783,file.01,i,-,a,file,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1784,operate.01,p,n,a,operating,VBG,The,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
1785,operate.01,p,n,a,operating,VBG,under,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-MNR
1786,operate.01,p,n,a,operating,VBG,*,-NONE-,S-ADV,VBG1VP0S-ADV0,1,ARGM-ADV
1787,give.01,p,-,a,giving,VBG,The,DT,NP-SBJ,VBG1VP1S-ADV1VP1VP1S0NP-SBJ0,0,ARG0
1788,give.01,p,-,a,giving,VBG,it,PRP,NP,VBG1VP0NP0,1,ARG2
1789,give.01,p,-,a,giving,VBG,court,NN,NP,VBG1VP0NP0,1,ARG1
1790,give.01,p,-,a,giving,VBG,while,IN,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
1791,attempt.01,v,n,a,attempts,VBZ,it,PRP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
1792,attempt.01,v,n,a,attempts,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
1793,work.02,i,-,a,work,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1794,work.02,i,-,a,work,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1795,pay.01,i,-,a,pay,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1NP1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
1796,pay.01,i,-,a,pay,VB,its,PRP$,NP,VB1VP0NP0,1,ARG2
1797,begin.01,v,p,a,began,VBD,Italian,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1798,begin.01,v,p,a,began,VBD,",",",",PRN,VBD1VP1S0PRN0,0,ARGM-MNR
1799,begin.01,v,p,a,began,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
1800,incorporate.01,p,-,p,incorporated,VBN,in,IN,PP-LOC-CLR,VBN1VP0PP-LOC-CLR0,1,ARGM-LOC
1801,incorporate.01,p,-,p,incorporated,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1802,advertise.01,p,-,p,advertised,VBN,The,DT,NP,VBN1VP1NP-SBJ-10NP0,0,ARG1
1803,advertise.01,p,-,p,advertised,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1804,schedule.01,p,n,p,scheduled,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
1805,schedule.01,p,n,p,scheduled,VBN,to,TO,VP,VBN1VP0S0VP0,1,ARG2
1806,expire.01,i,-,a,expire,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
1807,expire.01,i,-,a,expire,VB,at,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
1808,own.01,v,n,a,owns,VBZ,Montedison,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1809,own.01,v,n,a,owns,VBZ,currently,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0,ARGM-TMP
1810,own.01,v,n,a,owns,VBZ,about,IN,NP,VBZ1VP0NP0,1,ARG1
1811,launch.01,p,n,p,launched,VBN,The,DT,NP-SBJ-45,VBN1VP1VP1VP1S0NP-SBJ-450,0,ARG1
1812,launch.01,p,n,p,launched,VBN,pursuant,JJ,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
1813,announce.01,p,-,p,announced,VBN,previously,RB,ADVP-TMP,VBN1ADJP0ADVP-TMP0,0,ARGM-TMP
1814,announce.01,p,-,p,announced,VBN,agreement,NN,NN,VBN1ADJP1NP0NN0,1,ARG1
1815,fall.01,v,p,a,fell,VBD,Japan,NNP,NP-SBJ,VBD1VP1S-TPC-20NP-SBJ0,0,ARG1
1816,fall.01,v,p,a,fell,VBD,by,IN,PP-EXT,VBD1VP0PP-EXT0,1,ARG2-by
1817,fall.01,v,p,a,fell,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1818,fall.01,v,p,a,fell,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
1819,say.01,v,p,a,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
1820,say.01,v,p,a,said,VBD,Japan,NNP,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
1821,mark.01,v,n,a,marks,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1822,mark.01,v,n,a,marks,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1823,reflect.01,v,n,a,reflects,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG2
1824,reflect.01,v,n,a,reflects,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1825,surge.01,v,p,a,surged,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1826,surge.01,v,p,a,surged,VBD,temporarily,RB,ADVP,VBD1VP0ADVP0,0,ARGM-TMP
1827,surge.01,v,p,a,surged,VBD,above,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-above
1828,follow.01,v,n,a,follows,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
1829,follow.01,v,n,a,follows,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG2
1830,pick.01,-,-,a,Pick,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
1831,pick.01,-,-,a,Pick,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1832,sweep.02,p,-,a,sweeping,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG1
1833,sweep.02,p,-,a,sweeping,VBG,Wall,NNP,NP,VBG1VP0NP0,1,ARG2
1834,trade.01,p,-,p,traded,VBN,publicly,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
1835,trade.01,p,-,p,traded,VBN,portfolios,NNS,NNS,VBN1ADJP1NP0NNS0,1,ARG1
1836,invest.01,v,n,a,invest,VBP,those,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
1837,invest.01,v,n,a,invest,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-in
1838,launch.01,p,n,p,launched,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0,ARG1
1839,launch.01,p,n,p,launched,VBN,this,DT,NP-TMP,VBN1VP1VP0NP-TMP0,1,ARGM-TMP
1840,register.02,p,n,p,registered,VBN,No,RB,NP-SBJ-2,VBN1VP1VP1VP1VP1S0NP-SBJ-20,0,ARG1
1841,register.02,p,n,p,registered,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
1842,register.02,p,n,p,registered,VBN,this,DT,NP-TMP,VBN1VP1VP0NP-TMP0,1,ARGM-TMP
1843,range.01,p,n,a,ranged,VBN,The,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1844,range.01,p,n,a,ranged,VBN,recently,RB,ADVP-TMP,VBN1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
1845,range.01,p,n,a,ranged,VBN,from,IN,PP,VBN1VP0PP-CLR0PP0,1,ARG3-from
1846,range.01,p,n,a,ranged,VBN,to,TO,PP,VBN1VP0PP-CLR0PP0,1,ARG4-to
1847,cap.02,p,f,p,capped,VBN,Next,JJ,NP-TMP,VBN1VP1VP1VP1S0NP-TMP0,0,ARGM-TMP
1848,cap.02,p,f,p,capped,VBN,will,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
1849,cap.02,p,f,p,capped,VBN,the,DT,NP-SBJ-46,VBN1VP1VP1VP1S0NP-SBJ-460,0,ARG1
1850,cap.02,p,f,p,capped,VBN,by,IN,PP,VBN1VP0PP0,1,ARG2-by
1851,kick.04,p,n,a,kicked,VBN,a,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1852,kick.04,p,n,a,kicked,VBN,an,DT,NP,VBN1VP0NP0,1,ARG1
1853,kick.04,p,n,a,kicked,VBN,at,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
1854,kick.04,p,n,a,kicked,VBN,here,RB,ADVP-LOC,VBN1VP0ADVP-LOC0,1,ARGM-LOC
1855,kick.04,p,n,a,kicked,VBN,the,NNP,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARGM-TMP
1856,quip.01,v,n,a,quips,VBZ,Anything,NN,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
1857,quip.01,v,n,a,quips,VBZ,George,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
1858,manage.01,p,-,a,managing,VBG,partner,NN,NN,VBG1NP0NN0,1,ARG0
1859,manage.01,p,-,a,managing,VBG,at,IN,PP-LOC,VBG1NP1NP0PP-LOC0,1,ARGM-LOC
1860,mirror.01,v,n,a,mirrors,VBZ,The,DT,NP-SBJ,VBZ1VP1S-20NP-SBJ0,0,ARG2
1861,mirror.01,v,n,a,mirrors,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1862,say.01,v,n,a,says,VBZ,The,DT,NP-SBJ,VBZ1VP1S1PRN1NP1VP1S-20NP-SBJ0,0,ARG1
1863,say.01,v,n,a,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1864,focus.01,p,-,p,focused,VBN,narrowly,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
1865,focus.01,p,-,p,focused,VBN,funds,NNS,NNS,VBN1ADJP1NP-SBJ0NNS0,1,ARG1
1866,grow.02,v,p,a,grew,VBD,narrowly,RB,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1867,grow.02,v,p,a,grew,VBD,wildly,RB,ADJP-PRD,VBD1VP0ADJP-PRD0,1,ARG2
1868,fall.01,v,p,a,fell,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1869,fall.01,v,p,a,fell,VBD,into,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG4-into
1870,fall.01,v,p,a,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1871,issue.01,p,-,a,issuing,VBG,the,DT,NP-PRD,VBG1VP1S-ADV1VP0NP-PRD0,0,ARG0
1872,issue.01,p,-,a,issuing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1873,fix.03,p,-,p,fixed,VBN,number,NN,NN,VBN1NP0NN0,1,ARG1
1874,trade.01,v,n,a,trade,VBP,shares,NNS,NP,VBP1VP1S1SBAR1NP0PP0NP0,0,ARG1
1875,trade.01,v,n,a,trade,VBP,publicly,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,1,ARGM-MNR
1876,bring.01,v,n,a,brings,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1877,bring.01,v,n,a,brings,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG3-to
1878,bring.01,v,n,a,brings,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1879,list.01,p,f,p,listed,VBN,soon,RB,ADVP-TMP,VBN1VP-11VP0VP0ADVP-TMP0,0,ARGM-TMP
1880,list.01,p,f,p,listed,VBN,will,MD,MD,VBN1VP-11VP0VP0MD0,0,ARGM-MOD
1881,list.01,p,f,p,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1882,list.01,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1,ARG2-in
1883,list.01,p,f,p,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1884,list.01,p,f,p,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1,ARGM-LOC
1885,account.01,v,n,a,account,VBP,These,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1886,account.01,v,n,a,account,VBP,now,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1887,account.01,v,n,a,account,VBP,for,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-for
1888,look.04,p,n,a,looking,VBG,People,NNS,NP-SBJ-1,VBG1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
1889,look.04,p,n,a,looking,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
1890,look.04,p,n,a,looking,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1,ARGM-TMP
1891,look.04,p,n,a,looking,VBG,before,RB,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
1892,stake.02,i,-,a,stake,VB,People,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
1893,stake.02,i,-,a,stake,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1894,run.05,v,n,a,runs,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
1895,say.01,v,n,a,says,VBZ,People,NNS,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
1896,say.01,v,n,a,says,VBZ,Michael,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
1897,turn.04,p,n,a,turned,VBN,individual,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1898,turn.04,p,n,a,turned,VBN,from,IN,PP,VBN1VP0ADVP-DIR0PP0,1,ARG2-from
1899,turn.04,p,n,a,turned,VBN,over,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1900,scramble.01,p,n,a,scrambled,VBN,As,IN,SBAR-TMP,VBN1VP1VP1S0SBAR-TMP0,0,ARGM-TMP
1901,scramble.01,p,n,a,scrambled,VBN,securities,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
1902,scramble.01,p,n,a,scrambled,VBN,*-1,-NONE-,S,VBN1VP0S0,1,ARG1
1903,find.01,i,-,a,find,VB,securities,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
1904,find.01,i,-,a,find,VB,new,JJ,NP,VB1VP0NP0,1,ARG1
1905,find.01,v,n,a,find,VBP,brokers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1906,find.01,v,n,a,find,VBP,new,JJ,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1907,find.01,v,n,a,find,VBP,easy,JJ,ADJP-PRD,VBP1VP0S0ADJP-PRD0,1,ARG3
1908,sell.01,i,-,a,sell,VB,brokers,NNS,NP-SBJ,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S0NP-SBJ0,0,ARG0
1909,sell.01,i,-,a,sell,VB,new,JJ,NP,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S1SBAR1NP0NP0,0,ARG1
1910,stretch.01,p,n,a,stretching,VBG,And,CC,CC,VBG1VP1VP1S0CC0,0,ARGM-DIS
1911,stretch.01,p,n,a,stretching,VBG,the,DT,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0,ARG0
1912,stretch.01,p,n,a,stretching,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1913,stretch.01,p,n,a,stretching,VBG,far,RB,ADVP-DIR,VBG1VP0ADVP-DIR0,1,ARG2-EXT
1914,stretch.01,p,n,a,stretching,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
1915,do.02,i,-,a,do,VB,the,DT,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1916,do.02,i,-,a,do,VB,it,PRP,NP,VB1VP0NP0,1,ARG1
1917,urge.01,v,n,a,urge,VBP,Financial,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1918,urge.01,v,n,a,urge,VBP,often,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1919,urge.01,v,n,a,urge,VBP,investors,NNS,NP-1,VBP1VP0NP-10,1,ARG1
1920,urge.01,v,n,a,urge,VBP,*-1,-NONE-,S,VBP1VP0S0,1,ARG2
1921,hold.01,i,-,a,hold,VB,investors,NNS,NP-1,VB1VP1VP1VP1S1VP0NP-10,0,ARG0
1922,hold.01,i,-,a,hold,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1923,emerge.02,p,-,a,emerging,VBG,markets,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
1924,outpace.01,p,n,a,outpaced,VBN,And,CC,CC,VBN1VP1VP1S0CC0,0,ARGM-DIS
1925,outpace.01,p,n,a,outpaced,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1926,outpace.01,p,n,a,outpaced,VBN,more,RBR,NP,VBN1VP0NP0,1,ARG1
1927,offer.01,v,n,a,offer,VBP,Country,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1928,offer.01,v,n,a,offer,VBP,an,DT,NP,VBP1VP0NP0,1,ARG1
1929,get.01,i,-,a,get,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0,ARG0
1930,get.01,i,-,a,get,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1931,get.01,i,-,a,get,VB,without,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
