Index,Roleset,Form,Tense,Voice,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position
2345,include.01,v,n,a,includes,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2347,spend.01,p,0,p,spent,VBN,money,NN,NP,VBN1VP1NP0NP0,0
2348,spend.01,p,0,p,spent,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1
2349,continue.01,v,n,a,continues,VBZ,the,DT,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0
2350,indicate.01,i,0,a,indicate,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0
2351,indicate.01,i,0,a,indicate,VB,a,DT,NP,VB1VP0NP0,1
2352,slow.02,p,0,a,slowing,VBG,economy,NN,NN,VBG1NP0NN0,1
2353,signal.01,p,n,a,signaling,VBG,Although,IN,SBAR-ADV,VBG1VP1VP1S-TPC-20SBAR-ADV0,0
2354,signal.01,p,n,a,signaling,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S-TPC-20NP-SBJ0,0
2355,signal.01,p,n,a,signaling,VBG,n't,RB,RB,VBG1VP1VP0RB0,0
2356,signal.01,p,n,a,signaling,VBG,an,DT,NP,VBG1VP0NP0,1
2358,say.01,v,p,a,said,VBD,Robert,NNP,NP-SBJ,VBD1VP1SINV0NP-SBJ0,1
2361,have.02,0,0,a,have,VB,would,MD,MD,VB1VP1VP0MD0,0
2362,consider.01,p,0,p,considered,VBN,the,DT,NP-SBJ-1,VBN1VP1VP1VP1S-PRP1VP1VP1S1VP1VP1S0NP-SBJ-10,0
2363,consider.01,p,0,p,considered,VBN,a,DT,NP-PRD,VBN1VP0S0NP-PRD0,1
2364,offer.01,v,p,a,offered,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2366,continue.01,p,0,a,continuing,VBG,the,DT,NP-SBJ-1,VBG1VP1S1SBAR-ADV1PRN1S0NP-SBJ-10,0
2367,continue.01,p,0,a,continuing,VBG,still,RB,ADVP-TMP,VBG1VP1S0ADVP-TMP0,0
2368,slow.02,p,0,a,slowing,VBG,the,DT,NP-SBJ-1,VBG1VP1VP1VP1S0NP-SBJ-10,0
2370,slow.02,p,0,a,slowing,VBG,may,MD,MD,VBG1VP1VP1VP0MD0,0
2371,purchase.01,p,0,a,purchasing,VBG,managers,NNS,NNS,VBG1NP0NNS0,1
2372,report.01,v,p,a,reported,VBD,Only,RB,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2373,report.01,v,p,a,reported,VBD,better,JJR,NP,VBD1VP0NP0,1
2374,report.01,v,p,a,reported,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2375,report.01,v,p,a,reported,VBD,down,RB,ADVP,VBD1VP0ADVP0,1
2376,say.01,v,p,a,said,VBD,And,CC,CC,VBD1VP1S0CC0,0
2378,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2379,add.02,v,p,a,added,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2380,add.02,v,p,a,added,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0
2384,say.01,v,p,a,said,VBD,purchasing,VBG,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2385,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2386,purchase.01,v,p,a,purchased,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2387,purchase.01,v,p,a,purchased,VBD,the,DT,NP,VBD1VP1S1SBAR1NP0NP0,0
2389,say.01,v,p,a,said,VBD,They,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2390,say.01,v,p,a,said,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0
2391,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2392,deliver.01,p,p,a,delivering,VBG,vendors,NNS,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0
2393,deliver.01,p,p,a,delivering,VBG,goods,NNS,NP,VBG1VP0NP0,1
2394,deliver.01,p,p,a,delivering,VBG,more,RBR,ADVP-MNR,VBG1VP0ADVP-MNR0,1
2396,consider.01,v,n,a,consider,VBP,Economists,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2398,consider.01,v,n,a,consider,VBP,a,DT,NP-PRD,VBP1VP0S0NP-PRD0,1
2400,handle.01,0,0,a,handle,VB,suppliers,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2401,handle.01,0,0,a,handle,VB,can,MD,MD,VB1VP1VP0MD0,0
2402,lengthen.01,v,n,a,lengthen,VBP,delivery,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2403,lengthen.01,v,n,a,lengthen,VBP,When,WRB,WHADVP-1,VBP1VP1S1S1SBAR-TMP0WHADVP-10,0
2404,tend.02,v,n,a,tend,VBP,prices,NNS,NP-SBJ-2,VBP1VP1S0NP-SBJ-20,0
2405,tend.02,v,n,a,tend,VBP,*-2,-NONE-,S,VBP1VP0S0,1
2406,rise.01,i,0,a,rise,VB,prices,NNS,NP-SBJ-2,VB1VP1VP1S1VP1S0NP-SBJ-20,0
2407,base.02,p,n,p,based,VBN,The,DT,NP-SBJ-56,VBN1VP1VP1S0NP-SBJ-560,0
2408,base.02,p,n,p,based,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1
2409,provide.01,p,0,p,provided,VBN,data,NNS,NP,VBN1VP1NP0NP0,0
2410,provide.01,p,0,p,provided,VBN,by,IN,PP,VBN1VP0PP0,1
2411,gauge.01,v,n,a,gauges,VBZ,Each,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0
2413,report.01,p,0,a,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0
2414,report.01,p,0,a,reporting,VBG,improvement,NN,NP,VBG1VP0NP0,1
2415,report.01,p,0,a,reporting,VBG,the,DT,NP,VBG1VP1NP0NP0,0
2416,report.01,p,0,a,reporting,VBG,a,DT,NP,VBG1VP0NP0,1
2417,poll.01,v,p,a,polled,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0
2419,poll.01,v,p,a,polled,VBD,members,NNS,NP,VBD1VP0NP0,1
2420,poll.01,v,p,a,polled,VBD,on,IN,PP-CLR,VBD1VP0PP-CLR0,1
2421,find.01,v,p,a,found,VBD,It,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2422,find.01,v,p,a,found,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2423,import.01,v,n,a,import,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0
2424,say.01,v,p,a,said,VBD,10,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2425,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2427,import.01,v,p,a,imported,VBD,more,RBR,NP,VBD1VP0NP0,1
2428,import.01,v,p,a,imported,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1
2429,say.01,v,p,a,said,VBD,12,CD,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2430,say.01,v,p,a,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1
2434,acknowledge.01,p,0,a,acknowledging,VBG,*-1,-NONE-,-NONE-,VBG1VP1S0NP-SBJ0-NONE-0,0
2436,prove.01,v,n,a,prove,VB,n't,RB,RB,VB1VP1VP0RB0,0
2437,say.01,v,p,a,said,VBD,While,IN,SBAR-TMP,VBD1VP1S0SBAR-TMP0,0
2438,say.01,v,p,a,said,VBD,Mr.,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0
2439,say.01,v,p,a,said,VBD,It,PRP,S,VBD1VP0S0,1
2440,lead.03,v,n,a,lead,VB,It,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2442,suspect.01,i,0,a,suspect,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0
2443,suspect.01,i,0,a,suspect,VB,0,-NONE-,SBAR,VB1VP0SBAR0,1
2444,go.01,p,n,a,going,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0
2445,go.01,p,n,a,going,VBG,down,RB,ADVP-CLR,VBG1VP0ADVP-CLR0,1
2446,increase.01,p,n,a,increasing,VBG,imports,NNS,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0
2447,increase.01,p,n,a,increasing,VBG,at,IN,ADVP,VBG1VP0ADVP0,0
2448,increase.01,p,n,a,increasing,VBG,not,RB,RB,VBG1VP0RB0,0
2449,increase.01,p,n,a,increasing,VBG,that,RB,ADVP,VBG1VP0ADVP0,1
2450,list.01,p,0,p,listed,VBN,Items,NNS,NP,VBN1VP1NP-SBJ0NP0,0
2451,list.01,p,0,p,listed,VBN,as,IN,PP-CLR,VBN1VP0PP-CLR0,1
2453,number.01,v,p,a,numbered,VBD,only,RB,NP,VBD1VP0NP0,1
2454,include.01,v,p,a,included,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2455,include.01,v,p,a,included,VBD,one,CD,NP,VBD1VP0NP0,1
2456,put.01,i,0,a,put,VB,*,-NONE-,-NONE-,VB1VP1VP1S0NP-SBJ0-NONE-0,0
2457,put.01,i,0,a,put,VB,an,DT,NP,VB1VP1VP1S1SBAR1NP-PRD0NP0,0
2458,put.01,i,0,a,put,VB,on,IN,PP-PUT,VB1VP0PP-PUT0,1
2460,note.XX,v,p,a,noted,VBD,It,PRP,S-TPC-2,VBD1VP1S0S-TPC-20,0
2461,say.01,v,p,a,said,VBD,He,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2462,say.01,v,p,a,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1
2464,report.01,v,p,a,reported,VBD,food,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0
2467,blame.01,v,p,a,blamed,VBD,increased,VBN,NP,VBD1VP0NP0,1
2468,increase.01,p,0,p,increased,VBN,demand,NN,NN,VBN1NP0NN0,1
2469,couple.01,p,0,p,coupled,VBN,increased,VBN,NP,VBN1VP1NP0NP0,0
2470,couple.01,p,0,p,coupled,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1
2472,contribute.01,v,p,a,contributed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1
2473,adjust.01,p,0,p,adjusted,VBN,seasonally,RB,RB,VBN1ADJP0RB0,0
2474,adjust.01,p,0,p,adjusted,VBN,annual,JJ,JJ,VBN1ADJP1NP0JJ0,1
2475,adjust.01,p,0,p,adjusted,VBN,the,DT,NP,VBN1ADJP1NP-SBJ0NP0,0
2476,adjust.01,p,0,p,adjusted,VBN,seasonally,RB,RB,VBN1ADJP0RB0,0
2477,judge.01,p,0,a,Judging,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-ADV0NP-SBJ0,0
2478,judge.01,p,0,a,Judging,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1
2479,have.03,v,n,a,have,VBP,*,-NONE-,S-ADV,VBP1VP1S0S-ADV0,0
2480,have.03,v,n,a,have,VBP,baby,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0
2481,have.03,v,n,a,have,VBP,a,DT,NP,VBP1VP0NP0,1
2482,set.01,p,0,p,set,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1
2483,set.01,p,0,p,set,VBN,*-2,-NONE-,-NONE-,VBN1VP1S0NP-SBJ-10-NONE-0,0
2484,drink.01,v,n,a,drink,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0
2485,drink.01,v,n,a,drink,VBP,Salty,NNP,NP,VBP1VP0NP0,1
2487,whistle.01,v,n,a,whistle,VBP,Johnny,NNP,NP-TTL,VBP1VP0NP-TTL0,1
2488,watch.01,v,n,a,watch,VBP,Characters,NNS,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0
2489,watch.01,v,n,a,watch,VBP,Bugs,NNP,NP,VBP1VP0NP0,1
2490,read.01,v,n,a,read,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0
2491,read.01,v,n,a,read,VBP,Mickey,NNP,NP,VBP1VP0NP0,1
2493,talk.01,v,n,a,talk,VBP,about,IN,PP-CLR,VBP1VP0PP-CLR0,1
2494,worry.02,v,n,a,worry,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0
2496,drink.01,v,n,a,drink,VBP,They,PRP,NP-SBJ,VBP1VP1VP1S0NP-SBJ0,0
2497,drink.01,v,n,a,drink,VBP,too,RB,ADVP,VBP1VP0ADVP0,1
2499,suffer.01,v,n,a,suffer,VBP,through,IN,PP,VBP1VP0PP0,1
2500,break.01,p,0,p,broken,VBN,marriages,NNS,NNS,VBN1NP0NNS0,1
2501,come.03,0,0,a,come,VB,For,IN,PP,VB1VP1VP1S0PP0,0
2503,come.03,0,0,a,come,VB,should,MD,MD,VB1VP1VP0MD0,0
2505,recognize.01,p,0,a,recognizing,VBG,an,DT,NP,VBG1VP1S-NOM1PP-LOC1VP1VP1S0PP0NP0,0
2507,refresh.01,p,n,a,refreshing,VBG,also,RB,ADVP,VBG1ADJP-PRD1VP0ADVP0,0
2508,refresh.01,p,n,a,refreshing,VBG,*,-NONE-,S-1,VBG1ADJP-PRD1VP0S-10,1
