Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
22220,has,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22221,has,VBZ,25,CD,NP,VBZ1VP0NP0,1,ARG1
22222,cut,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22223,cut,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
22224,cut,VBD,this,DT,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
22225,attend,VB,many,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22226,attend,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22227,attend,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22228,say,VBP,While,IN,SBAR-ADV,VBP1VP1S0SBAR-ADV0,0,ARGM-ADV
22229,say,VBP,investors,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22230,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
22231,mulling,VBG,Mr.,NNP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
22232,mulling,VBG,such,PDT,NP,VBG1VP0NP0,1,ARG1
22233,mitigate,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1VP1S0NP-SBJ0,0,ARG0
22234,mitigate,VB,Columbia,NNP,NP,VB1VP0NP0,1,ARG1
22235,told,VBD,Indeed,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
22236,told,VBD,Columbia,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22237,told,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
22238,told,VBD,reporters,NNS,NP,VBD1VP0NP0,1,ARG2
22239,told,VBD,they,PRP,S,VBD1VP0SBAR0S0,1,ARG1
22240,creating,VBG,they,PRP,NP-SBJ,VBG1VP1S-NOM1PP1ADJP-PRD1VP1S0NP-SBJ0,0,ARG0
22241,creating,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
22242,hold,VB,a,DT,NP,VB1VP1VP1VP1S1SBAR-PRP1NP0NP0,0,ARG0
22243,hold,VB,Columbia,NNP,NP,VB1VP0NP0,1,ARG1
22244,do,VB,a,DT,NP,VB1VP1VP1VP1S1SBAR-PRP1NP0NP0,0,ARG0
22245,do,VB,perhaps,RB,ADVP,VB1VP1VP0ADVP0,0,ARGM-ADV
22246,do,VB,merchant,JJ,NP,VB1VP0NP0,1,ARG1
22247,comment,VB,Columbia,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22248,comment,VB,wo,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22249,comment,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
22250,comment,VB,on,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-on
22251,expected,VBN,But,CC,CC,VBN1VP1VP1S0CC0,0,ARGM-DIS
22252,expected,VBN,like,IN,PP,VBN1VP1VP1S0PP0,0,ARGM-MNR
22253,expected,VBN,it,PRP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
22254,seek,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
22255,seek,VB,regulators,NNS,NP,VB1VP0NP0,1,ARG1
22256,create,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1NP1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
22257,create,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22258,do,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22259,do,VB,this,DT,NP,VB1VP0NP0,1,ARG1
22260,filed,VBN,Plans,NNS,NP-SBJ,VBN1VP1VP1VP1S1ADJP-PRD1VP1S0NP-SBJ0,0,ARG1
22261,filed,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
22262,force,VBP,New,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22263,force,VBP,thrifts,NNS,NP-SBJ,VBP1VP0S0NP-SBJ0,1,ARG1
22264,force,VBP,to,TO,VP,VBP1VP0S0VP0,1,ARG2
22265,write,VB,thrifts,NNS,NP-SBJ,VB1VP1VP1VP1S0NP-SBJ0,0,ARG0
22266,write,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
22267,write,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG4-to
22268,sell,VB,thrifts,NNS,NP-SBJ,VB1VP1VP1VP1S0NP-SBJ0,0,ARG0
22269,sell,VB,then,RB,RB,VB1VP1VP0RB0,0,ARGM-ADV
22270,sell,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22271,sell,VB,over,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
22272,wrote,VBD,Columbia,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
22273,wrote,VBD,just,RB,ADVP,VBD1VP1VP1S0ADVP0,0,ARGM-TMP
22274,wrote,VBD,$,$,NP,VBD1VP0NP0,1,ARG1
22275,reserved,VBD,Columbia,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
22276,reserved,VBD,just,RB,ADVP,VBD1VP1VP1S0ADVP0,0,ARGM-DIS
22277,reserved,VBD,$,$,NP,VBD1VP0NP0,1,ARG1
22278,reserved,VBD,for,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-for
22279,reserved,VBD,why,WRB,WHADVP-1,VBD1VP1VP1S1SBAR-PRD0WHADVP-10,0,ARGM-CAU
22280,keep,VB,Columbia,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22281,keep,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22282,keep,VB,its,PRP$,S,VB1VP0S0,1,ARG1
22283,keep,VB,till,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
22284,mature,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
22285,mature,VBP,--,:,PRN,VBP1VP0PRN0,1,ARGM-ADV
22286,goes,VBZ,the,DT,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG1
22287,goes,VBZ,bust,NN,NP-CLR,VBZ1VP0NP-CLR0,1,ARG2
22288,restructures,VBZ,the,DT,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG1
22289,do,VB,But,CC,CC,VB1VP1VP1S0CC0,0,ARGM-DIS
22290,do,VB,if,IN,SBAR-ADV,VB1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
22291,do,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22292,do,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22293,do,VB,all,RB,ADVP,VB1VP0ADVP0,1,ARGM-MNR
22294,provide,VB,Columbia,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22295,provide,VB,wo,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22296,provide,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
22297,provide,VB,current,JJ,NP,VB1VP0NP0,1,ARG1
22298,showed,VBD,its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22299,showed,VBD,at,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
22300,showed,VBD,only,RB,NP,VBD1VP0NP0,1,ARG1
22301,battered,VBN,really,RB,ADVP,VBN1VP0ADVP0,0,ARGM-ADV
22302,battered,VBN,only,RB,NP,VBN1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1
22303,lost,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22304,lost,VBN,also,RB,ADVP,VBN1VP1VP1S0ADVP0,0,ARGM-DIS
22305,lost,VBN,value,NN,NP,VBN1VP0NP0,1,ARG1
22306,offsetting,VBG,Possibly,RB,ADVP,VBG1VP1S-ADV0ADVP0,0,ARGM-ADV
22307,offsetting,VBG,that,DT,NP,VBG1VP0NP0,1,ARG1
22308,offsetting,VBG,*,-NONE-,-NONE-,VBG1VP1S-ADV0NP-SBJ0-NONE-0,0,ARG0
22309,estimated,VBD,*,-NONE-,S-ADV,VBD1VP1S0S-ADV0,0,ARGM-ADV
22310,estimated,VBD,Columbia,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22311,estimated,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
22312,estimated,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22313,has,VBZ,it,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22314,has,VBZ,unrealized,JJ,NP,VBZ1VP0NP0,1,ARG1
22315,traded,VBN,publicly,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
22316,traded,VBN,equity,NN,NN,VBN1ADJP1NP0NN0,1,ARG1
22317,hopes,VBZ,It,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22318,hopes,VBZ,also,RB,ADVP,VBZ1VP1S0ADVP0,0,ARGM-DIS
22319,hopes,VBZ,for,IN,PP,VBZ1VP0PP0,1,ARG1-for
22320,said,VBN,Mr.,NNP,NP-SBJ-4,VBN1VP1VP1S0NP-SBJ-40,0,ARG1
22321,floated,VBN,Mr.,NNP,NP-SBJ-4,VBN1VP1VP1VP1S1VP1VP1S0NP-SBJ-40,0,ARG0
22322,floated,VBN,One,CD,NP,VBN1VP1VP1VP1S1VP1VP1S1SBAR1NP0NP0,0,ARG1
22323,floated,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
22324,broken,VBN,might,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
22325,broken,VBN,Columbia,NNP,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
22326,broken,VBN,as,IN,SBAR-MNR,VBN1VP0SBAR-MNR0,1,ARGM-MNR
22327,split,VBN,Mellon,NNP,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
22328,split,VBN,into,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-into
22329,regulated,VBN,thrift,NN,NN,VBN1NP-PRD0NN0,1,ARG1
22330,holding,VBG,a,DT,NP,VBG1VP1NP-PRD0NP0,0,ARG0
22331,holding,VBG,some,DT,NP,VBG1VP0NP0,1,ARG1
22332,think,VBP,Some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22333,think,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
22334,seeking,VBG,Columbia,NNP,NP,VBG1VP1VP1S1SBAR1NP-SBJ-30NP0,0,ARG0
22335,seeking,VBG,now,RB,ADVP-TMP,VBG1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
22336,seeking,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
22337,capitalized,VBN,might,MD,MD,VBN1VP1VP1VP1VP0MD0,0,ARGM-MOD
22338,capitalized,VBN,Columbia,NNP,NP-SBJ-3,VBN1VP1VP1VP1VP1S0NP-SBJ-30,0,ARG1
22339,capitalized,VBN,at,IN,IN,VBN1VP0PP-CLR0IN0,1,ARG2-at
22340,capitalized,VBN,",",",",PRN,VBN1VP0PP-CLR0PRN0,1,ARGM-DIS
22341,say,VB,$,$,NP,VB1INTJ1PRN1PP-CLR0NP0,1,ARG1
22342,shopped,VBD,might,MD,MD,VBD1VP1VP1VP1VP0MD0,0,ARGM-MOD
22343,shopped,VBD,Columbia,NNP,NP-SBJ-3,VBD1VP1VP1VP1VP1S0NP-SBJ-30,0,ARG1
22344,shopped,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
22345,wants,VBZ,a,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG0
22346,wants,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG1
22347,sold,VBN,surely,RB,ADVP,VBN1VP1VP1VP1S-TPC-20ADVP0,0,ARGM-MNR
22348,sold,VBN,could,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
22349,sold,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S-TPC-20NP-SBJ-10,0,ARG1
22350,sold,VBN,for,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG3-for
22351,say,VBP,financial,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22352,say,VBP,The,DT,S-TPC-2,VBP1VP1S0S-TPC-20,0,ARG1
22353,spun,VBN,Meanwhile,RB,ADVP,VBN1VP1VP1VP1S-TPC-30ADVP0,0,ARGM-DIS
22354,spun,VBN,might,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
22355,spun,VBN,the,DT,NP-SBJ-1,VBN1VP1VP1VP1S-TPC-30NP-SBJ-10,0,ARG1
22356,spun,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG3-to
22357,including,VBG,Columbia,NNP,NP,VBG1PP1NP0NP0,0,ARG2
22358,including,VBG,Mr.,NNP,NP,VBG1PP0NP0,1,ARG1
22359,have,VB,might,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22360,have,VB,then,RB,ADVP-TMP,VB1VP1VP0ADVP-TMP0,0,ARGM-DIS
22361,have,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22362,have,VB,Columbia,NNP,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
22363,say,VBP,investors,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22364,say,VBP,Meanwhile,RB,S-TPC-3,VBP1VP1S0S-TPC-30,0,ARG1
22365,help,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22366,help,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22367,help,VB,Columbia,NNP,NP,VB1VP0NP0,1,ARG2
22368,sell,VBP,You,PRP,NP-SBJ-1,VBP1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
22369,sell,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
22370,sell,VBP,as,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARGM-MNR
22371,use,VBP,You,PRP,NP-SBJ-1,VBP1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
22372,use,VBP,some,DT,NP,VBP1VP0NP0,1,ARG1
22373,use,VBP,*-1,-NONE-,S-CLR,VBP1VP0S-CLR0,1,ARG2-PNC
22374,capitalize,VB,You,PRP,NP-SBJ-1,VB1VP1VP1S-CLR1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
22375,capitalize,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22376,says,VBZ,You,PRP,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
22377,says,VBZ,thrift,NN,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
22378,think,VBP,Few,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22379,think,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
22380,wants,VBZ,Mr.,NNP,NP-SBJ-1,VBZ1VP1S0NP-SBJ-10,0,ARG0
22381,wants,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
22382,run,VB,Mr.,NNP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
22383,run,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22384,force,VB,current,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22385,force,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22386,force,VB,Columbia,NNP,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
22387,force,VB,to,TO,VP,VB1VP0S0VP0,1,ARG2
22388,become,VB,Columbia,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
22389,become,VB,a,DT,NP,VB1VP1VP1S1VP1VP1S1SBAR1NP0NP0,0,ARG2
22390,says,VBZ,They,PRP,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
22391,says,VBZ,Jonathan,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
22392,have,VB,Of,IN,PP,VB1VP1VP1S0PP0,0,ARGM-DIS
22393,have,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22394,approve,VB,have,VB,VB,VB1VP1VP1S1VP0VB0,0,ARGM-MOD
22395,approve,VB,regulators,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
22396,approve,VB,Columbia,NNP,NP,VB1VP0NP0,1,ARG1
22397,say,VBP,some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22398,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
22399,scrutinizing,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
22400,scrutinizing,VBG,still,RB,ADVP,VBG1VP1VP1S0ADVP0,0,ARGM-TMP
22401,scrutinizing,VBG,Mr.,NNP,NP,VBG1VP0NP0,1,ARG1
22402,contributed,VBD,Pauline,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22403,contributed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
22404,ended,VBD,Year,NN,NP,VBD1VP1NP-TMP0NP0,0,ARG1
22405,ended,VBD,Dec.,NNP,NP-TMP-CLR,VBD1VP0NP-TMP-CLR0,1,ARGM-TMP
22406,diluted,VBN,All,DT,NP-SBJ,VBN1ADJP-PRD1VP1S0NP-SBJ0,0,ARG1
22407,diluted,VBN,fully,RB,RB,VBN1ADJP-PRD0RB0,0,ARGM-EXT
22408,said,VBD,Genetics,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22409,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22410,awarded,VBN,it,PRP,NP-SBJ-4,VBN1VP1VP1S0NP-SBJ-40,0,ARG2
22411,awarded,VBN,U.S.,NNP,NP,VBN1VP0NP0,1,ARG1
22412,awarded,VBN,for,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARGM-CAU
22413,covers,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG2
22414,covers,VBZ,materials,NNS,NP,VBZ1VP0NP0,1,ARG1
22415,used,VBN,materials,NNS,NP,VBN1VP1NP0NP0,0,ARG1
22416,used,VBN,*,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG2-PNC
22417,make,VB,materials,NNS,NP,VB1VP1VP1S-CLR1VP1NP0NP0,0,ARG2
22418,make,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22419,make,VB,via,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
22420,licensed,VBN,Sandoz,NNP,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG2
22421,licensed,VBN,certain,JJ,NP,VBN1VP0NP0,1,ARG1
22422,licensed,VBN,from,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG0-from
22423,conducting,VBG,Sandoz,NNP,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
22424,conducting,VBG,preclinical,JJ,NP,VBG1VP0NP0,1,ARG1
22425,conducting,VBG,with,IN,PP-MNR,VBG1VP0PP-MNR0,1,ARGM-MNR
22426,help,VB,Interleukin-3,NN,NP-SBJ,VB1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
22427,help,VB,may,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22428,help,VB,in,IN,PP,VB1VP0PP0,1,ARG1-in
22429,treating,VBG,Interleukin-3,NN,NP-SBJ,VBG1VP1S-NOM1PP1VP1VP1S-TPC-10NP-SBJ0,0,ARG3
22430,treating,VBG,blood,NN,NP,VBG1VP0NP0,1,ARG2
22431,associated,VBN,blood,NN,NP,VBN1VP1NP0NP0,0,ARG1
22432,associated,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
22433,said,VBD,Genetics,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22434,said,VBD,Interleukin-3,NN,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
22435,describes,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22436,describes,VBZ,bone,NN,NP,VBZ1VP0NP0,1,ARG1
22437,induce,VB,a,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
22438,induce,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22439,induce,VB,formation,NN,NP,VB1VP0NP0,1,ARG1
22440,covers,VBZ,The,DT,NP-SBJ,VBZ1VP1S-TPC-10NP-SBJ0,0,ARG2
22441,covers,VBZ,BMP-1,NN,NP,VBZ1VP0NP0,1,ARG1
22442,treating,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
22443,treating,VBG,bone,NN,NP,VBG1VP0NP0,1,ARG2
22444,said,VBD,Genetics,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22445,said,VBD,The,DT,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
22446,added,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22447,added,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
22448,filed,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22449,filed,VBN,patent,NN,NP,VBN1VP0NP0,1,ARG1
22450,received,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22451,received,VBN,the,DT,NP,VBN1VP1VP1S1SBAR1NP-PRD0NP0,0,ARG1
22452,treating,VBG,BMP,NN,NP-SBJ,VBG1VP1S-NOM1PP1PP1VP1VP1S-TPC-10NP-SBJ0,0,ARG3
22453,treating,VBG,bone,NN,NP,VBG1VP0NP0,1,ARG2
22454,associated,VBN,bone,NN,NP,VBN1VP1NP0NP0,0,ARG1
22455,associated,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
22456,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22457,said,VBD,BMP,NN,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
22458,received,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22459,received,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
22460,received,VBD,this,DT,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
22461,received,VBD,when,WRB,SBAR-TMP,VBD1VP0SBAR-TMP0,1,ARGM-TMP
22462,gave,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22463,gave,VBD,Mr.,NNP,NP,VBD1VP0NP0,1,ARG2
22464,gave,VBD,only,RB,NP,VBD1VP0NP0,1,ARG1
22465,qualified,VBN,Mr.,NNP,NP,VBN1ADJP1PP1NP1VP0NP0,0,ARG1
22466,qualified,VBN,well,RB,RB,VBN1ADJP0RB0,0,ARGM-ADV
22467,vote,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG0
22468,vote,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22469,vote,VB,on,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-on
22470,said,VBD,People,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22471,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22472,question,VB,some,DT,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1S0NP-SBJ-20,0,ARG0
22473,question,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22474,question,VB,in,IN,PP,VB1VP0PP0,1,ARGM-LOC
22475,add,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22476,add,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22477,add,VB,another,DT,NP,VB1VP0NP0,1,ARG1
22478,add,VB,to,TO,PP-CLR,VB1VP0PP-CLR0,1,ARG2-to
22479,divided,VBN,closely,RB,RB,VBN1ADJP0RB0,0,ARGM-MNR
22480,divided,VBN,court,NN,NN,VBN1ADJP1NP0NN0,1,ARG1
22481,accused,VBN,Groups,NNS,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22482,accused,VBN,him,PRP,NP,VBN1VP0NP0NP0,1,ARG1
22483,accused,VBN,of,IN,PP,VBN1VP0NP0PP0PP0,1,ARG2-of
22484,accused,VBN,Groups,NNS,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22485,accused,VBN,him,PRP,NP,VBN1VP0NP0NP0,1,ARG1
22486,accused,VBN,of,IN,PP,VBN1VP0NP0PP0PP0,1,ARG2-of
22487,advocating,VBG,him,PRP,NP,VBG1VP1S-NOM1PP1PP1NP0NP0,0,ARG0
22488,advocating,VBG,policies,NNS,NP,VBG1VP0NP0,1,ARG1
22489,narrowed,VBD,policies,NNS,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
22490,narrowed,VBD,rights,NNS,NP,VBD1VP0NP0,1,ARG1
22491,ignoring,VBG,him,PRP,NP,VBG1VP1S-NOM1PP1PP1NP0NP0,0,ARG0
22492,ignoring,VBG,discrimination,NN,NP,VBG1VP0NP0,1,ARG1
22493,said,VBN,Fourteen,CD,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22494,said,VBN,0,-NONE-,SBAR,VBN1VP0SBAR0,1,ARG1
22495,oppose,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22496,oppose,VBP,Mr.,NNP,NP,VBP1VP0NP0,1,ARG1
22497,oppose,VBP,because,IN,PP-PRP,VBP1VP0PP-PRP0,1,ARGM-CAU
22498,said,VBD,A,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22499,said,VBD,however,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
22500,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22501,worried,VBN,the,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22502,worried,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
22503,worried,VBN,about,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-about
22504,pleased,VBN,We,PRP,NP-SBJ,VBN1ADJP-PRD1VP1S-TPC-10NP-SBJ0,0,ARG1
22505,pleased,VBN,0,-NONE-,SBAR,VBN1ADJP-PRD0SBAR0,1,ARG0
22506,rated,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22507,rated,VBD,him,PRP,NP-SBJ,VBD1VP0S0NP-SBJ0,1,ARG1
22508,rated,VBD,qualified,VBN,ADJP-PRD,VBD1VP0S0ADJP-PRD0,1,ARG2
22509,qualified,VBN,him,PRP,NP-SBJ,VBN1ADJP-PRD1S0NP-SBJ0,0,ARG1
22510,said,VBD,David,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22511,said,VBD,We,PRP,S-TPC-1,VBD1VP1S0S-TPC-10,0,ARG1
22512,said,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
22513,gives,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
